dataset,rare_class,actual_training_labeled_rare_count,variant,variant_group,seed,n_identity_runs,rare_f1,rare_recall,rescue_precision,incremental_fpr,abstain,alpha_violation
pancreas_integrated,endothelial,5,fixed_rank_1,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,minus_conformal_tau,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,full_method,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_1,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_2,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_3,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,adaptive_rank,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,baseline,component,42,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,12,minus_separability_gate,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_necessity_gate,component,42,1,0.9787234042553191,1.0,0.0,0.0005878894767783657,0.0,0.0
pancreas_integrated,endothelial,12,fixed_rank_1,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_conformal_tau,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,full_method,component,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_1,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_2,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_3,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,adaptive_rank,rank,42,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,baseline,component,42,1,0.9787234042553191,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,24,minus_separability_gate,component,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_necessity_gate,component,42,1,0.9787234042553191,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,24,fixed_rank_1,component,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_conformal_tau,component,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,full_method,component,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_1,rank,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_2,rank,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_3,rank,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,adaptive_rank,rank,42,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,baseline,component,42,1,0.9583333333333334,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,minus_separability_gate,component,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_necessity_gate,component,42,1,0.9583333333333334,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,fixed_rank_1,component,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_conformal_tau,component,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,full_method,component,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_1,rank,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_2,rank,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_3,rank,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,adaptive_rank,rank,42,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,baseline,component,43,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,5,minus_separability_gate,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,minus_necessity_gate,component,43,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,5,fixed_rank_1,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,minus_conformal_tau,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,full_method,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_1,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_2,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,rank_3,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,adaptive_rank,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,baseline,component,43,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,12,minus_separability_gate,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_necessity_gate,component,43,1,0.9787234042553191,1.0,0.0,0.0005878894767783657,0.0,0.0
pancreas_integrated,endothelial,12,fixed_rank_1,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_conformal_tau,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,full_method,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_1,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_2,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_3,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,adaptive_rank,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,baseline,component,43,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,24,minus_separability_gate,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_necessity_gate,component,43,1,0.9583333333333334,1.0,0.0,0.0011757789535567313,0.0,0.0
pancreas_integrated,endothelial,24,fixed_rank_1,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_conformal_tau,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,full_method,component,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_1,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_2,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_3,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,adaptive_rank,rank,43,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,baseline,component,43,1,0.9583333333333334,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,minus_separability_gate,component,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_necessity_gate,component,43,1,0.9583333333333334,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,fixed_rank_1,component,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_conformal_tau,component,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,full_method,component,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_1,rank,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_2,rank,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_3,rank,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,adaptive_rank,rank,43,1,0.9583333333333334,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,5,baseline,component,44,1,0.0,0.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,5,minus_separability_gate,component,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,minus_necessity_gate,component,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,fixed_rank_1,component,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,minus_conformal_tau,component,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,full_method,component,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,rank_1,rank,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,5,rank_2,rank,44,1,0.92,1.0,0.8518518518518519,0.0023515579071134627,0.0,0.0
pancreas_integrated,endothelial,5,rank_3,rank,44,1,0.7796610169491526,1.0,0.6388888888888888,0.007642563198118754,0.0,0.0
pancreas_integrated,endothelial,5,adaptive_rank,rank,44,1,1.0,1.0,1.0,0.0,0.0,0.0
pancreas_integrated,endothelial,12,baseline,component,44,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,12,minus_separability_gate,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_necessity_gate,component,44,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,12,fixed_rank_1,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,minus_conformal_tau,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,full_method,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_1,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_2,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,rank_3,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,12,adaptive_rank,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,baseline,component,44,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,24,minus_separability_gate,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_necessity_gate,component,44,1,1.0,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,24,fixed_rank_1,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,minus_conformal_tau,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,full_method,component,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_1,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_2,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,rank_3,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,24,adaptive_rank,rank,44,1,1.0,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,baseline,component,44,1,0.9787234042553191,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,minus_separability_gate,component,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_necessity_gate,component,44,1,0.9787234042553191,1.0,,0.0,0.0,0.0
pancreas_integrated,endothelial,243,fixed_rank_1,component,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,minus_conformal_tau,component,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,full_method,component,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_1,rank,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_2,rank,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,rank_3,rank,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
pancreas_integrated,endothelial,243,adaptive_rank,rank,44,1,0.9787234042553191,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,baseline,component,42,1,0.0,0.0,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_separability_gate,component,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_necessity_gate,component,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,fixed_rank_1,component,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_conformal_tau,component,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,full_method,component,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_1,rank,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_2,rank,42,1,0.9285714285714286,1.0,0.8666666666666667,0.005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_3,rank,42,1,0.8783783783783784,1.0,0.7831325301204819,0.01048951048951049,0.0,1.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,adaptive_rank,rank,42,1,0.9848484848484849,1.0,0.9701492537313433,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,baseline,component,42,1,0.6666666666666666,0.5076923076923077,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_separability_gate,component,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_necessity_gate,component,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,fixed_rank_1,component,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_conformal_tau,component,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,full_method,component,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_1,rank,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_2,rank,42,1,0.9027777777777778,1.0,0.7111111111111111,0.007575757575757576,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_3,rank,42,1,0.8387096774193549,1.0,0.5714285714285714,0.013986013986013986,0.0,1.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,adaptive_rank,rank,42,1,0.9629629629629629,1.0,0.8888888888888888,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,baseline,component,42,1,0.9770992366412213,0.9846153846153847,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_separability_gate,component,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_necessity_gate,component,42,1,0.9774436090225563,1.0,0.5,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,fixed_rank_1,component,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_conformal_tau,component,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,full_method,component,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_1,rank,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_2,rank,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_3,rank,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,adaptive_rank,rank,42,1,0.9770992366412213,0.9846153846153847,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,baseline,component,42,1,0.9774436090225563,1.0,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_separability_gate,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_necessity_gate,component,42,1,0.9629629629629629,1.0,0.0,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,fixed_rank_1,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_conformal_tau,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,full_method,component,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_1,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_2,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_3,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,adaptive_rank,rank,42,1,0.9774436090225563,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,baseline,component,43,1,0.19444444444444445,0.1076923076923077,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_separability_gate,component,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_necessity_gate,component,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,fixed_rank_1,component,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_conformal_tau,component,43,1,0.9767441860465116,0.9692307692307692,0.9824561403508771,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,full_method,component,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_1,rank,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_2,rank,43,1,0.9848484848484849,1.0,0.9666666666666667,0.0011655011655011655,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_3,rank,43,1,0.9701492537313433,1.0,0.9354838709677419,0.002331002331002331,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,adaptive_rank,rank,43,1,0.984375,0.9692307692307692,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,baseline,component,43,1,0.96,0.9230769230769231,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_separability_gate,component,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,fixed_rank_1,component,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_conformal_tau,component,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,full_method,component,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_1,rank,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_2,rank,43,1,0.9420289855072463,1.0,0.38461538461538464,0.004662004662004662,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_3,rank,43,1,0.9219858156028369,1.0,0.3125,0.00641025641025641,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,adaptive_rank,rank,43,1,0.9774436090225563,1.0,0.625,0.0017482517482517483,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,baseline,component,43,1,0.9618320610687023,0.9692307692307692,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_separability_gate,component,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,fixed_rank_1,component,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_conformal_tau,component,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,full_method,component,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_1,rank,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_2,rank,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,rank_3,rank,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,adaptive_rank,rank,43,1,0.9618320610687023,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,baseline,component,43,1,0.9848484848484849,1.0,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_separability_gate,component,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_necessity_gate,component,43,1,0.9774436090225563,1.0,0.0,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,fixed_rank_1,component,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,minus_conformal_tau,component,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,full_method,component,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_1,rank,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_2,rank,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,rank_3,rank,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,208,adaptive_rank,rank,43,1,0.9848484848484849,1.0,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,baseline,component,44,1,0.7619047619047619,0.6153846153846154,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_separability_gate,component,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_necessity_gate,component,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,fixed_rank_1,component,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,minus_conformal_tau,component,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,full_method,component,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_1,rank,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_2,rank,44,1,0.9333333333333333,0.9692307692307692,0.7666666666666667,0.004079254079254079,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,rank_3,rank,44,1,0.8609271523178808,1.0,0.5434782608695652,0.012237762237762238,0.0,1.0
tabula_lung_endo,endothelial cell of lymphatic vessel,5,adaptive_rank,rank,44,1,0.9767441860465116,0.9692307692307692,0.9583333333333334,0.0005827505827505828,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,baseline,component,44,1,0.944,0.9076923076923077,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_separability_gate,component,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_necessity_gate,component,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,fixed_rank_1,component,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,minus_conformal_tau,component,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,full_method,component,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_1,rank,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_2,rank,44,1,0.9558823529411765,1.0,0.5454545454545454,0.002913752913752914,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,rank_3,rank,44,1,0.8125,1.0,0.17142857142857143,0.0168997668997669,0.0,1.0
tabula_lung_endo,endothelial cell of lymphatic vessel,10,adaptive_rank,rank,44,1,0.9923664122137404,1.0,1.0,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,baseline,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,0.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_separability_gate,component,44,1,0.9692307692307692,0.9692307692307692,,0.0,1.0,0.0
tabula_lung_endo,endothelial cell of lymphatic vessel,20,minus_necessity_gate,component,44,1,0.9848484848484849,1.0,1.0,0.0,0.0,0.0
