dataset,config,seed,rare_train_size,rare_class,split_mode,run_dir,variant,separability,status,baseline_rare_f1,rare_f1,rare_recall,rare_precision,delta_rare_f1,true_rescues,false_rescues,all_rescues,incremental_fpr,alpha_violation,abstain,reason,chosen_rank,n_candidate,n_rescued,gate_mode,adaptive_pass,adaptive_reason,requested_folds,actual_folds,active_folds,val_missed,oof_baseline_f1,oof_refined_f1,oof_delta_f1,oof_delta_f1_lcb,oof_delta_f1_median,oof_delta_f1_ucb,oof_false_rescues,oof_incremental_fpr,oof_ffr_wilson_upper,fold_chosen_ranks,fold_reasons
pancreas_baron,configs/pancreas_baron.yaml,44,0.05,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rare5pct,no_sep_gate,1.221958717366858,success,0.676923076923077,0.8315789473684211,0.9186046511627907,0.7596153846153846,0.15465587044534412,35,25,60,0.015262515262515262,True,False,,1,87,60,,,,,,,,,,,,,,,,,,
pancreas_baron,configs/pancreas_baron.yaml,44,0.05,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rare5pct,adaptive_sep_gate,1.221958717366858,success,0.676923076923077,0.676923076923077,0.5116279069767442,1.0,0.0,0,0,0,0.0,False,True,adaptive_audit_failed,0,0,0,adaptive_audit,False,"failed:active_folds,gain",5.0,5.0,1.0,28.0,0.7070707070707071,0.7428571428571429,0.03578643578643581,-0.0023101846232686904,0.03529411764705892,0.08518883464078929,2.0,0.0016129032258064516,0.005861921247071321,"[1, 0, 0, 0, 0]","["""", ""no_feasible_rank"", ""no_feasible_rank"", ""no_feasible_rank"", ""no_feasible_rank""]"
pancreas_baron,configs/pancreas_baron.yaml,44,0.10,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rare10pct,fixed_s1.3,1.1240523770949333,success,0.8875,0.8875,0.8255813953488372,0.9594594594594594,0.0,0,0,0,0.0,False,True,sep<1.3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_baron,configs/pancreas_baron.yaml,44,0.10,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rare10pct,no_sep_gate,1.1240523770949333,success,0.8875,0.8764044943820225,0.9069767441860465,0.8478260869565217,-0.011095505617977452,7,11,18,0.006715506715506716,False,False,,1,35,18,,,,,,,,,,,,,,,,,,
pancreas_baron,configs/pancreas_baron.yaml,44,0.10,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rare10pct,adaptive_sep_gate,1.1240523770949333,success,0.8875,0.8875,0.8255813953488372,0.9594594594594594,0.0,0,0,0,0.0,False,True,adaptive_audit_failed,0,0,0,adaptive_audit,False,failed:gain,5.0,5.0,3.0,4.0,0.9291338582677166,0.9007633587786259,-0.02837049948909065,-0.05432014938041074,-0.02813512765122672,-0.007146317829457405,4.0,0.0032258064516129032,0.008265057188130219,"[1, 0, 1, 0, 1]","["""", ""necessity"", """", ""no_feasible_rank"", """"]"
pancreas_baron,configs/pancreas_baron.yaml,44,all,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rareall,fixed_s1.3,1.0929299673770752,success,0.896969696969697,0.896969696969697,0.8604651162790697,0.9367088607594937,0.0,0,0,0,0.0,False,True,sep<1.3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_baron,configs/pancreas_baron.yaml,44,all,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rareall,no_sep_gate,1.0929299673770752,success,0.896969696969697,0.896969696969697,0.8604651162790697,0.9367088607594937,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_baron,configs/pancreas_baron.yaml,44,all,gamma,batch_heldout,outputs\pancreas_baron\batch_heldout_seed44_gamma_rareall,adaptive_sep_gate,1.0929299673770752,success,0.896969696969697,0.896969696969697,0.8604651162790697,0.9367088607594937,0.0,0,0,0,0.0,False,True,adaptive_val_support,0,0,0,adaptive_audit,False,val_missed=2 < 3,5.0,0.0,0.0,2.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare1pct,fixed_s1.3,1.4516007383338212,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=2 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare1pct,no_sep_gate,1.4516007383338212,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare1pct,adaptive_sep_gate,1.4516007383338212,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=2 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,2.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare5pct,fixed_s1.3,1.5431647800090584,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare5pct,no_sep_gate,1.5431647800090584,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare5pct,adaptive_sep_gate,1.5431647800090584,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare10pct,fixed_s1.3,1.3409552296871317,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare10pct,no_sep_gate,1.3409552296871317,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rare10pct,adaptive_sep_gate,1.3409552296871317,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,42,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rareall,fixed_s1.3,1.4441964275317618,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rareall,no_sep_gate,1.4441964275317618,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,42,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed42_endothelial_rareall,adaptive_sep_gate,1.4441964275317618,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare1pct,fixed_s1.3,2.3225058448785476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare1pct,no_sep_gate,2.3225058448785476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare1pct,adaptive_sep_gate,2.3225058448785476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare5pct,fixed_s1.3,1.6065062893362476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare5pct,no_sep_gate,1.6065062893362476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare5pct,adaptive_sep_gate,1.6065062893362476,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare10pct,fixed_s1.3,1.3032288969759749,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare10pct,no_sep_gate,1.3032288969759749,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rare10pct,adaptive_sep_gate,1.3032288969759749,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,43,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rareall,fixed_s1.3,1.4103775221365091,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rareall,no_sep_gate,1.4103775221365091,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,43,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed43_endothelial_rareall,adaptive_sep_gate,1.4103775221365091,success,0.9583333333333334,0.9583333333333334,1.0,0.92,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare1pct,fixed_s1.3,1.4166589946361952,success,0.0,1.0,1.0,1.0,1.0,23,0,23,0.0,False,False,,1,23,23,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare1pct,no_sep_gate,1.4166589946361952,success,0.0,1.0,1.0,1.0,1.0,23,0,23,0.0,False,False,,1,23,23,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.01,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare1pct,adaptive_sep_gate,1.4166589946361952,success,0.0,1.0,1.0,1.0,1.0,23,0,23,0.0,False,False,,1,23,23,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,5.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare5pct,fixed_s1.3,1.5340821664253836,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare5pct,no_sep_gate,1.5340821664253836,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.05,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare5pct,adaptive_sep_gate,1.5340821664253836,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare10pct,fixed_s1.3,1.5686109921324445,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare10pct,no_sep_gate,1.5686109921324445,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,0.10,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rare10pct,adaptive_sep_gate,1.5686109921324445,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
pancreas_integrated,configs/pancreas_integrated.yaml,44,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rareall,fixed_s1.3,1.36654747640278,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rareall,no_sep_gate,1.36654747640278,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
pancreas_integrated,configs/pancreas_integrated.yaml,44,all,endothelial,batch_heldout,outputs\pancreas_integrated\batch_heldout_seed44_endothelial_rareall,adaptive_sep_gate,1.36654747640278,success,0.9787234042553191,0.9787234042553191,1.0,0.9583333333333334,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare1pct,fixed_s1.3,2.346817408359635,success,0.0,0.9848484848484849,1.0,0.9701492537313433,0.9848484848484849,65,2,67,0.0011655011655011655,False,False,,1,67,67,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare1pct,no_sep_gate,2.346817408359635,success,0.0,0.9848484848484849,1.0,0.9701492537313433,0.9848484848484849,65,2,67,0.0011655011655011655,False,False,,1,67,67,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare1pct,adaptive_sep_gate,2.346817408359635,success,0.0,0.9848484848484849,1.0,0.9701492537313433,0.9848484848484849,65,2,67,0.0011655011655011655,False,False,,1,67,67,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,34.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare5pct,fixed_s1.3,1.8789782099699441,success,0.6666666666666666,0.9629629629629629,1.0,0.9285714285714286,0.2962962962962963,32,4,36,0.002331002331002331,False,False,,1,36,36,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare5pct,no_sep_gate,1.8789782099699441,success,0.6666666666666666,0.9629629629629629,1.0,0.9285714285714286,0.2962962962962963,32,4,36,0.002331002331002331,False,False,,1,36,36,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare5pct,adaptive_sep_gate,1.8789782099699441,success,0.6666666666666666,0.9629629629629629,1.0,0.9285714285714286,0.2962962962962963,32,4,36,0.002331002331002331,False,False,,1,36,36,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,10.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare10pct,fixed_s1.3,1.6588596718230222,success,0.9770992366412213,0.9770992366412213,0.9846153846153847,0.9696969696969697,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare10pct,no_sep_gate,1.6588596718230222,success,0.9770992366412213,0.9770992366412213,0.9846153846153847,0.9696969696969697,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rare10pct,adaptive_sep_gate,1.6588596718230222,success,0.9770992366412213,0.9770992366412213,0.9846153846153847,0.9696969696969697,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rareall,fixed_s1.3,1.6709684713901254,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rareall,no_sep_gate,1.6709684713901254,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,42,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed42_endothelial_cell_of_lymphatic_vessel_rareall,adaptive_sep_gate,1.6709684713901254,success,0.9774436090225563,0.9774436090225563,1.0,0.9558823529411765,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,0.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare1pct,fixed_s1.3,1.9886052700307806,success,0.19444444444444445,0.984375,0.9692307692307692,1.0,0.7899305555555556,56,0,56,0.0,False,False,,1,57,56,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare1pct,no_sep_gate,1.9886052700307806,success,0.19444444444444445,0.984375,0.9692307692307692,1.0,0.7899305555555556,56,0,56,0.0,False,False,,1,57,56,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.01,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare1pct,adaptive_sep_gate,1.9886052700307806,success,0.19444444444444445,0.984375,0.9692307692307692,1.0,0.7899305555555556,56,0,56,0.0,False,False,,1,57,56,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,22.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,fixed_s1.3,1.691269034924717,success,0.96,0.9774436090225563,1.0,0.9558823529411765,0.017443609022556372,5,3,8,0.0017482517482517483,False,False,,1,8,8,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,no_sep_gate,1.691269034924717,success,0.96,0.9774436090225563,1.0,0.9558823529411765,0.017443609022556372,5,3,8,0.0017482517482517483,False,False,,1,8,8,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.05,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare5pct,adaptive_sep_gate,1.691269034924717,success,0.96,0.9774436090225563,1.0,0.9558823529411765,0.017443609022556372,5,3,8,0.0017482517482517483,False,False,,1,8,8,fixed_pass,True,fixed_s_gate_passed,5.0,0.0,0.0,3.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,fixed_s1.3,1.7337657666358008,success,0.9618320610687023,0.9618320610687023,0.9692307692307692,0.9545454545454546,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,no_sep_gate,1.7337657666358008,success,0.9618320610687023,0.9618320610687023,0.9692307692307692,0.9545454545454546,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,0.10,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rare10pct,adaptive_sep_gate,1.7337657666358008,success,0.9618320610687023,0.9618320610687023,0.9692307692307692,0.9545454545454546,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,fixed_s1.3,1.4801219626440585,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_lung_endo,configs/tabula_lung_endo.yaml,43,all,endothelial cell of lymphatic vessel,batch_heldout,outputs\tabula_lung_endo\batch_heldout_seed43_endothelial_cell_of_lymphatic_vessel_rareall,no_sep_gate,1.4801219626440585,success,0.9848484848484849,0.9848484848484849,1.0,0.9701492537313433,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
