dataset,config,seed,rare_train_size,rare_class,split_mode,run_dir,variant,separability,status,baseline_rare_f1,rare_f1,rare_recall,rare_precision,delta_rare_f1,true_rescues,false_rescues,all_rescues,incremental_fpr,alpha_violation,abstain,reason,chosen_rank,n_candidate,n_rescued,gate_mode,adaptive_pass,adaptive_reason,requested_folds,actual_folds,active_folds,val_missed,oof_baseline_f1,oof_refined_f1,oof_delta_f1,oof_delta_f1_lcb,oof_delta_f1_median,oof_delta_f1_ucb,oof_false_rescues,oof_incremental_fpr,oof_ffr_wilson_upper,fold_chosen_ranks,fold_reasons
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare1pct,fixed_s1.3,2.7471655284637113,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare1pct,no_sep_gate,2.7471655284637113,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.01,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare1pct,adaptive_sep_gate,2.7471655284637113,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare5pct,fixed_s1.3,2.3996730461946005,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare5pct,no_sep_gate,2.3996730461946005,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.05,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare5pct,adaptive_sep_gate,2.3996730461946005,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare10pct,fixed_s1.3,2.574768817137869,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare10pct,no_sep_gate,2.574768817137869,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,0.10,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rare10pct,adaptive_sep_gate,2.574768817137869,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rareall,fixed_s1.3,2.2037065483788,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rareall,no_sep_gate,2.2037065483788,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_sapiens_stomach,configs/tabula_sapiens_stomach.yaml,42,all,mast cell,cell_stratified,outputs\tabula_sapiens_stomach\cell_stratified_seed42_mast_cell_rareall,adaptive_sep_gate,2.2037065483788,success,0.9861111111111112,0.9861111111111112,0.9726027397260274,1.0,0.0,0,0,0,0.0,False,True,val_missed=1 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,1.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,cell_stratified,outputs\tabula_small_intestine\cell_stratified_seed42_intestinal_tuft_cell_rare1pct,fixed_s1.3,3.771219883829418,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=2 < MIN_VAL_MISSED=3,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,cell_stratified,outputs\tabula_small_intestine\cell_stratified_seed42_intestinal_tuft_cell_rare1pct,no_sep_gate,3.771219883829418,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,necessity,0,0,0,,,,,,,,,,,,,,,,,,
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.01,intestinal tuft cell,cell_stratified,outputs\tabula_small_intestine\cell_stratified_seed42_intestinal_tuft_cell_rare1pct,adaptive_sep_gate,3.771219883829418,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val_missed=2 < MIN_VAL_MISSED=3,0,0,0,fixed_pass,False,fixed_s_gate_passed,5.0,0.0,0.0,2.0,,,,,,,0.0,,,[],[]
tabula_small_intestine,configs/tabula_small_intestine.yaml,42,0.05,intestinal tuft cell,cell_stratified,outputs\tabula_small_intestine\cell_stratified_seed42_intestinal_tuft_cell_rare5pct,fixed_s1.3,2.9433317579552405,success,1.0,1.0,1.0,1.0,0.0,0,0,0,0.0,False,True,val baseline 零漏判稀有,0,0,0,,,,,,,,,,,,,,,,,,
