dataset,rare_class,actual_training_labeled_rare_count,variant,variant_group,n_seeds,rare_f1_mean,rare_f1_std,rare_f1_min,rare_f1_max,rare_f1_n_defined,rare_recall_mean,rare_recall_std,rare_recall_min,rare_recall_max,rare_recall_n_defined,rescue_precision_mean,rescue_precision_std,rescue_precision_min,rescue_precision_max,rescue_precision_n_defined,incremental_fpr_mean,incremental_fpr_std,incremental_fpr_min,incremental_fpr_max,incremental_fpr_n_defined,abstention_rate,alpha_violation_rate,n_alpha_violations
immune_dc,ASDC,27,rank_1,rank,3,0.9430845313230481,0.014678558382379452,0.9274193548387096,0.9565217391304348,3,0.9153846153846154,0.026646935501059683,0.8846153846153846,0.9307692307692308,3,0.7746031746031745,0.0977447893227978,0.6666666666666666,0.8571428571428571,3,0.0004996668887408394,0.0002884828127196664,0.00033311125916055963,0.0008327781479013991,3,0.0,0.0,0
immune_dc,ASDC,27,rank_2,rank,3,0.8183598795394532,0.0186720747688674,0.8012618296529969,0.8382838283828383,3,0.9743589743589743,0.00444115591684326,0.9692307692307692,0.9769230769230769,3,0.2525345038132762,0.08400499620578775,0.1891891891891892,0.34782608695652173,3,0.008771929824561403,0.001250092188451888,0.007495003331112591,0.009993337774816789,3,0.0,0.0,0
immune_dc,ASDC,27,rank_3,rank,3,0.8080998248254149,0.007568094384486078,0.802547770700637,0.8167202572347267,3,0.976923076923077,0.0076923076923077205,0.9692307692307692,0.9846153846153847,3,0.23905592124770206,0.06296113249095085,0.2,0.3116883116883117,3,0.00949367088607595,0.0006005248626688855,0.00882744836775483,0.009993337774816789,3,0.0,0.0,0
immune_dc,ASDC,27,adaptive_rank,rank,3,0.9430845313230481,0.014678558382379452,0.9274193548387096,0.9565217391304348,3,0.9153846153846154,0.026646935501059683,0.8846153846153846,0.9307692307692308,3,0.7746031746031745,0.0977447893227978,0.6666666666666666,0.8571428571428571,3,0.0004996668887408394,0.0002884828127196664,0.00033311125916055963,0.0008327781479013991,3,0.0,0.0,0
immune_dc,ASDC,277,baseline,component,3,0.9442733604598454,0.004431259997063037,0.9397590361445783,0.9486166007905138,3,0.9128205128205128,0.011750194089630366,0.9,0.9230769230769231,3,,,,,0,0.0,0.0,0.0,0.0,3,0.0,0.0,0
immune_dc,ASDC,277,minus_separability_gate,component,3,0.9467925704689213,0.010328799276840965,0.9348659003831418,0.952755905511811,3,0.9333333333333332,0.00444115591684326,0.9307692307692308,0.9384615384615385,3,0.6833333333333332,0.3883726732577014,0.25,1.0,3,0.0003886298023539862,0.0005354014413165087,0.0,0.000999333777481679,3,0.0,0.0,0
immune_dc,ASDC,277,minus_necessity_gate,component,3,0.9467925704689213,0.010328799276840965,0.9348659003831418,0.952755905511811,3,0.9333333333333332,0.00444115591684326,0.9307692307692308,0.9384615384615385,3,0.6833333333333332,0.3883726732577014,0.25,1.0,3,0.0003886298023539862,0.0005354014413165087,0.0,0.000999333777481679,3,0.0,0.0,0
immune_dc,ASDC,277,fixed_rank_1,component,3,0.9467925704689213,0.010328799276840965,0.9348659003831418,0.952755905511811,3,0.9333333333333332,0.00444115591684326,0.9307692307692308,0.9384615384615385,3,0.6833333333333332,0.3883726732577014,0.25,1.0,3,0.0003886298023539862,0.0005354014413165087,0.0,0.000999333777481679,3,0.0,0.0,0
immune_dc,ASDC,277,minus_conformal_tau,component,3,0.9467925704689213,0.010328799276840965,0.9348659003831418,0.952755905511811,3,0.9333333333333332,0.00444115591684326,0.9307692307692308,0.9384615384615385,3,0.6833333333333332,0.3883726732577014,0.25,1.0,3,0.0003886298023539862,0.0005354014413165087,0.0,0.000999333777481679,3,0.0,0.0,0
immune_dc,ASDC,277,full_method,component,3,0.9467925704689213,0.010328799276840965,0.9348659003831418,0.952755905511811,3,0.9333333333333332,0.00444115591684326,0.9307692307692308,0.9384615384615385,3,0.6833333333333332,0.3883726732577014,0.25,1.0,3,0.0003886298023539862,0.0005354014413165087,0.0,0.000999333777481679,3,0.0,0.0,0
